VAR,col
ERR_CD_XE,486
ERR_CD_XJ,487
ERR_CD_XPR,488
ERR_CD_XZ,489
ERR_CD_Y2,490
ERR_CD_YK,491
ERR_CD_YL,492
ERR_CD_YO,493
ERR_CD_Z4,494
ERR_CD_ZD,495
ERR_CD_ZG,496
ERR_CD_ZH,497
ERR_CD_ZLC,498
ERR_CD_ZM,499
ERR_CD_ZN,500
ERR_CD_ZU,501
ERR_CD_ZV,502
ERR_CD_ZZ,503
FULL_MNGMNT_BU_CD_60U1113X,504
FULL_MNGMNT_BU_CD_60U1A13X,505
FULL_MNGMNT_BU_CD_60U2117X,506
FULL_MNGMNT_BU_CD_60U2A13X,507
FULL_MNGMNT_BU_CD_63100000,508
FULL_MNGMNT_BU_CD_63300000,509
FULL_MNGMNT_BU_CD_63500000,510
FULL_MNGMNT_BU_CD_63700000,511
FULL_MNGMNT_BU_CD_63B00000,512
FULL_MNGMNT_BU_CD_63G00000,513
FULL_MNGMNT_BU_CD_63J00000,514
FULL_MNGMNT_BU_CD_63L00000,515
FULL_MNGMNT_BU_CD_63R00000,516
FULL_MNGMNT_BU_CD_65100000,517
FULL_MNGMNT_BU_CD_6511113X,518
FULL_MNGMNT_BU_CD_6512113X,519
FULL_MNGMNT_BU_CD_6513113X,520
FULL_MNGMNT_BU_CD_65500000,521
FULL_MNGMNT_BU_CD_65800000,522
FULL_MNGMNT_BU_CD_66100000,523
FULL_MNGMNT_BU_CD_66300000,524
FULL_MNGMNT_BU_CD_66500000,525
FULL_MNGMNT_BU_CD_66600000,526
FULL_MNGMNT_BU_CD_66700000,527
FULL_MNGMNT_BU_CD_66800000,528
FULL_MNGMNT_BU_CD_67600000,529
FULL_MNGMNT_BU_CD_67700000,530
FULL_MNGMNT_BU_CD_ABW00000,531
FULL_MNGMNT_BU_CD_BEZ00000,532
FULL_MNGMNT_BU_CD_BIZM117X,533
FULL_MNGMNT_BU_CD_BKZ00000,534
FULL_MNGMNT_BU_CD_BLZ00000,535
FULL_MNGMNT_BU_CD_BSZM113X,536
FULL_MNGMNT_BU_CD_CCN00000,537
FULL_MNGMNT_BU_CD_CMJ00000,538
FULL_MNGMNT_BU_CD_CPB00000,539
FULL_MNGMNT_BU_CD_CSP00000,540
FULL_MNGMNT_BU_CD_GBR00000,541
FULL_MNGMNT_BU_CD_GHG00000,542
FULL_MNGMNT_BU_CD_GIG5112X,543
FULL_MNGMNT_BU_CD_GJG00000,544
FULL_MNGMNT_BU_CD_GKG00000,545
FULL_MNGMNT_BU_CD_GLG00000,546
FULL_MNGMNT_BU_CD_GRG00000,547
FULL_MNGMNT_BU_CD_GSG5114X,548
FULL_MNGMNT_BU_CD_GST00000,549
FULL_MNGMNT_BU_CD_HINW112X,550
