VAR,col
ERR_CD_SH,428
ERR_CD_SI,429
ERR_CD_SLZ,430
ERR_CD_SPS,431
ERR_CD_SUT,432
ERR_CD_T01,433
ERR_CD_T16,434
ERR_CD_TBN,435
ERR_CD_TFR,436
ERR_CD_TID,437
ERR_CD_TIO,438
ERR_CD_TOC,439
ERR_CD_TR1,440
ERR_CD_TR2,441
ERR_CD_TR3,442
ERR_CD_TR4,443
ERR_CD_TR5,444
ERR_CD_TR6,445
ERR_CD_UM0,446
ERR_CD_UM1,447
ERR_CD_UM2,448
ERR_CD_UM6,449
ERR_CD_UMG,450
ERR_CD_UMZ,451
ERR_CD_UZ,452
ERR_CD_VAU,453
ERR_CD_VCB,454
ERR_CD_VS,455
ERR_CD_WBH,456
ERR_CD_WCS,457
ERR_CD_WGP,458
ERR_CD_WIB,459
ERR_CD_WY,460
ERR_CD_X4,461
ERR_CD_X8,462
ERR_CD_XD,463
ERR_CD_XE,464
ERR_CD_XPR,465
ERR_CD_Y2,466
ERR_CD_YK,467
ERR_CD_YL,468
ERR_CD_Z1,469
ERR_CD_Z4,470
ERR_CD_ZG,471
ERR_CD_ZH,472
ERR_CD_ZLC,473
ERR_CD_ZM,474
ERR_CD_ZV,475
ERR_CD_ZZ,476
FULL_MNGMNT_BU_CD_60U1113X,477
FULL_MNGMNT_BU_CD_60U111AX,478
FULL_MNGMNT_BU_CD_60U1A13X,479
FULL_MNGMNT_BU_CD_60U2113X,480
FULL_MNGMNT_BU_CD_60U2117X,481
FULL_MNGMNT_BU_CD_60U211AX,482
FULL_MNGMNT_BU_CD_60U2A13X,483
FULL_MNGMNT_BU_CD_63100000,484
FULL_MNGMNT_BU_CD_63300000,485
FULL_MNGMNT_BU_CD_63500000,486
FULL_MNGMNT_BU_CD_63700000,487
FULL_MNGMNT_BU_CD_63800000,488
FULL_MNGMNT_BU_CD_63900000,489
FULL_MNGMNT_BU_CD_63A00000,490
FULL_MNGMNT_BU_CD_63B00000,491
FULL_MNGMNT_BU_CD_63E00000,492
FULL_MNGMNT_BU_CD_63G00000,493
FULL_MNGMNT_BU_CD_63J00000,494
FULL_MNGMNT_BU_CD_63K00000,495
FULL_MNGMNT_BU_CD_63L00000,496
FULL_MNGMNT_BU_CD_63M00000,497
FULL_MNGMNT_BU_CD_63Q00000,498
FULL_MNGMNT_BU_CD_63R00000,499
FULL_MNGMNT_BU_CD_63U00000,500
FULL_MNGMNT_BU_CD_63V00000,501
FULL_MNGMNT_BU_CD_63W00000,502
FULL_MNGMNT_BU_CD_63X00000,503
FULL_MNGMNT_BU_CD_63Y00000,504
FULL_MNGMNT_BU_CD_65100000,505
FULL_MNGMNT_BU_CD_6511113X,506
FULL_MNGMNT_BU_CD_6512113X,507
FULL_MNGMNT_BU_CD_6513113X,508
FULL_MNGMNT_BU_CD_65500000,509
FULL_MNGMNT_BU_CD_65800000,510
FULL_MNGMNT_BU_CD_66100000,511
FULL_MNGMNT_BU_CD_66300000,512
FULL_MNGMNT_BU_CD_66500000,513
FULL_MNGMNT_BU_CD_66600000,514
FULL_MNGMNT_BU_CD_66700000,515
FULL_MNGMNT_BU_CD_66800000,516
FULL_MNGMNT_BU_CD_67500000,517
FULL_MNGMNT_BU_CD_67600000,518
FULL_MNGMNT_BU_CD_67700000,519
FULL_MNGMNT_BU_CD_ABW00000,520
FULL_MNGMNT_BU_CD_BIZM117X,521
FULL_MNGMNT_BU_CD_BSZM113X,522
FULL_MNGMNT_BU_CD_CCN00000,523
FULL_MNGMNT_BU_CD_CMJ00000,524
FULL_MNGMNT_BU_CD_CPB00000,525
FULL_MNGMNT_BU_CD_CSP00000,526
FULL_MNGMNT_BU_CD_GBR00000,527
FULL_MNGMNT_BU_CD_GHG00000,528
FULL_MNGMNT_BU_CD_GIG5112X,529
