VAR,col
HCPCS_CD_73130,568
HCPCS_CD_73502,569
HCPCS_CD_73562,570
HCPCS_CD_73610,571
HCPCS_CD_73630,572
HCPCS_CD_74018,573
HCPCS_CD_74176,574
HCPCS_CD_74177,575
HCPCS_CD_76642,576
HCPCS_CD_76700,577
HCPCS_CD_76705,578
HCPCS_CD_76815,579
HCPCS_CD_76830,580
HCPCS_CD_76856,581
HCPCS_CD_76942,582
HCPCS_CD_77063,583
HCPCS_CD_77065,584
HCPCS_CD_77067,585
HCPCS_CD_77300,586
HCPCS_CD_77334,587
HCPCS_CD_77336,588
HCPCS_CD_77386,589
HCPCS_CD_77412,590
HCPCS_CD_78452,591
HCPCS_CD_80047,592
HCPCS_CD_80048,593
HCPCS_CD_80051,594
HCPCS_CD_80053,595
HCPCS_CD_80061,596
HCPCS_CD_80076,597
HCPCS_CD_80307,598
HCPCS_CD_81001,599
HCPCS_CD_81002,600
HCPCS_CD_81003,601
HCPCS_CD_81025,602
HCPCS_CD_82040,603
HCPCS_CD_82150,604
HCPCS_CD_82247,605
HCPCS_CD_82248,606
HCPCS_CD_82306,607
HCPCS_CD_82310,608
HCPCS_CD_82550,609
HCPCS_CD_82553,610
HCPCS_CD_82565,611
HCPCS_CD_82570,612
HCPCS_CD_82607,613
HCPCS_CD_82728,614
HCPCS_CD_82746,615
HCPCS_CD_82784,616
HCPCS_CD_82803,617
HCPCS_CD_82947,618
HCPCS_CD_82948,619
HCPCS_CD_82962,620
HCPCS_CD_83036,621
HCPCS_CD_83540,622
HCPCS_CD_83550,623
HCPCS_CD_83605,624
HCPCS_CD_83615,625
HCPCS_CD_83690,626
HCPCS_CD_83735,627
HCPCS_CD_83880,628
HCPCS_CD_83970,629
HCPCS_CD_84075,630
HCPCS_CD_84100,631
HCPCS_CD_84132,632
HCPCS_CD_84153,633
HCPCS_CD_84155,634
HCPCS_CD_84156,635
HCPCS_CD_84165,636
HCPCS_CD_84295,637
HCPCS_CD_84439,638
HCPCS_CD_84443,639
HCPCS_CD_84450,640
HCPCS_CD_84460,641
HCPCS_CD_84466,642
HCPCS_CD_84484,643
HCPCS_CD_84520,644
HCPCS_CD_84550,645
HCPCS_CD_84702,646
HCPCS_CD_84703,647
HCPCS_CD_85007,648
HCPCS_CD_85014,649
HCPCS_CD_85018,650
HCPCS_CD_85025,651
HCPCS_CD_85027,652
HCPCS_CD_85379,653
HCPCS_CD_85610,654
HCPCS_CD_85651,655
HCPCS_CD_85652,656
HCPCS_CD_85730,657
HCPCS_CD_86140,658
HCPCS_CD_86592,659
HCPCS_CD_86706,660
HCPCS_CD_86803,661
HCPCS_CD_86850,662
HCPCS_CD_86900,663
HCPCS_CD_86901,664
HCPCS_CD_86923,665
HCPCS_CD_87040,666
HCPCS_CD_87070,667
HCPCS_CD_87075,668
HCPCS_CD_87077,669
HCPCS_CD_87081,670
HCPCS_CD_87086,671
HCPCS_CD_87088,672
HCPCS_CD_87102,673
HCPCS_CD_87186,674
HCPCS_CD_87205,675
HCPCS_CD_87206,676
HCPCS_CD_87340,677
HCPCS_CD_87389,678
HCPCS_CD_87491,679
HCPCS_CD_87591,680
HCPCS_CD_87624,681
HCPCS_CD_88142,682
HCPCS_CD_88184,683
HCPCS_CD_88185,684
HCPCS_CD_88304,685
HCPCS_CD_88305,686
HCPCS_CD_88307,687
HCPCS_CD_88311,688
HCPCS_CD_88312,689
HCPCS_CD_88313,690
HCPCS_CD_88341,691
HCPCS_CD_88342,692
HCPCS_CD_88360,693
HCPCS_CD_90471,694
HCPCS_CD_90686,695
HCPCS_CD_90715,696
HCPCS_CD_90834,697
HCPCS_CD_90853,698
HCPCS_CD_90945,699
HCPCS_CD_90999,700
HCPCS_CD_92134,701
HCPCS_CD_93005,702
